score,genres,type,episodes,duration,rating,popularity,favorites,scored_by
7.28,Adventure,PG - Children,28.5,25.0,PG - Children,10075,26.0,1733.0
7.28,Action,PG-13 - Teens 13 or older,28.5,24.0,PG-13 - Teens 13 or older,3378,123.0,12576.0
7.28,Comedy,PG - Children,7.0,1.0,PG - Children,6713,7.0,4774.0
7.28,Action,PG-13 - Teens 13 or older,26.0,23.0,PG-13 - Teens 13 or older,3957,170.0,11533.0
7.28,Drama,PG-13 - Teens 13 or older,28.5,23.0,PG-13 - Teens 13 or older,6342,71.0,4549.0
7.28,Action,PG-13 - Teens 13 or older,28.5,24.0,PG-13 - Teens 13 or older,2541,229.5,33953.0
7.28,Comedy,PG-13 - Teens 13 or older,2.0,24.0,PG-13 - Teens 13 or older,3661,39.0,24560.0
7.28,Drama,R+ - Mild Nudity,1.0,1.0,R+ - Mild Nudity,1905,229.5,37650.25
7.28,Adventure,PG - Children,13.0,24.0,PG - Children,7767,18.0,3400.0
7.28,Comedy,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,706,229.5,37650.25
7.28,Slice of Life,PG-13 - Teens 13 or older,13.0,24.0,PG-13 - Teens 13 or older,1533,229.5,37650.25
7.28,Comedy,PG-13 - Teens 13 or older,26.0,23.0,PG-13 - Teens 13 or older,4501,105.0,10856.0
7.28,Comedy,G - All Ages,28.5,24.0,G - All Ages,6001,80.0,4956.0
7.28,Action,PG-13 - Teens 13 or older,24.0,23.0,PG-13 - Teens 13 or older,4136,141.0,8661.0
7.28,Action,PG-13 - Teens 13 or older,1.0,25.0,PG-13 - Teens 13 or older,2820,132.0,37650.25
7.28,Comedy,PG-13 - Teens 13 or older,1.0,24.0,PG-13 - Teens 13 or older,2088,89.0,37650.25
7.28,Comedy,PG-13 - Teens 13 or older,1.0,29.0,PG-13 - Teens 13 or older,2930,43.0,33929.0
7.28,Action,PG-13 - Teens 13 or older,26.0,24.0,PG-13 - Teens 13 or older,1974,229.5,37650.25
7.28,Comedy,PG-13 - Teens 13 or older,26.0,25.0,PG-13 - Teens 13 or older,8583,22.0,2131.0
7.28,Sports,G - All Ages,28.5,27.0,G - All Ages,4216,87.0,18235.0
7.28,Drama,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,2689,229.5,22687.0
7.28,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,6156,12.0,6124.0
7.28,Romance,PG-13 - Teens 13 or older,25.0,24.0,PG-13 - Teens 13 or older,635,229.5,37650.25
7.28,Comedy,PG-13 - Teens 13 or older,5.0,30.0,PG-13 - Teens 13 or older,3112,229.5,27769.0
7.28,Action,PG-13 - Teens 13 or older,24.0,22.0,PG-13 - Teens 13 or older,2083,229.5,37650.25
7.28,Action,R - 17+ (violence & profanity),24.0,24.0,R - 17+ (violence & profanity),1338,229.5,37650.25
7.28,Adventure,PG-13 - Teens 13 or older,7.0,20.0,PG-13 - Teens 13 or older,7960,9.0,3075.0
7.27,Action,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,17882,4.0,161.0
7.27,Action,PG-13 - Teens 13 or older,20.0,17.0,PG-13 - Teens 13 or older,11467,9.0,657.0
7.27,Comedy,PG-13 - Teens 13 or older,28.5,2.0,PG-13 - Teens 13 or older,7657,20.0,2013.0
7.27,Action,R - 17+ (violence & profanity),12.0,23.0,R - 17+ (violence & profanity),1001,229.5,37650.25
7.27,Hentai,Rx - Hentai,2.0,20.0,Rx - Hentai,8393,50.0,1785.0
7.27,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,14531,4.0,563.0
7.27,Action,PG-13 - Teens 13 or older,26.0,15.0,PG-13 - Teens 13 or older,11767,16.0,794.0
7.27,unknown,PG-13 - Teens 13 or older,1.0,5.0,PG-13 - Teens 13 or older,11339,6.0,1216.0
7.27,Action,PG-13 - Teens 13 or older,16.0,19.0,PG-13 - Teens 13 or older,5187,104.0,5209.0
7.27,Action,PG-13 - Teens 13 or older,24.0,23.0,PG-13 - Teens 13 or older,2545,229.5,22142.0
7.27,Fantasy,PG-13 - Teens 13 or older,12.0,15.0,PG-13 - Teens 13 or older,8317,57.0,1395.0
7.27,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,13451,5.0,748.0
7.27,Fantasy,Rx - Hentai,10.0,16.0,Rx - Hentai,6098,111.0,5260.0
7.27,Sports,PG-13 - Teens 13 or older,1.0,9.0,PG-13 - Teens 13 or older,3302,24.0,25148.0
7.27,Hentai,Rx - Hentai,4.0,30.0,Rx - Hentai,5036,184.0,7777.0
7.27,Mystery,PG-13 - Teens 13 or older,1.0,26.0,PG-13 - Teens 13 or older,3450,99.0,25551.0
7.27,Hentai,Rx - Hentai,2.0,17.0,Rx - Hentai,5508,131.0,7366.0
7.27,Slice of Life,PG - Children,1.0,27.0,PG - Children,9509,6.0,1493.0
7.27,Adventure,R - 17+ (violence & profanity),12.0,23.0,R - 17+ (violence & profanity),1148,229.5,37650.25
7.27,Action,PG-13 - Teens 13 or older,13.0,4.0,PG-13 - Teens 13 or older,1972,229.5,37650.25
7.27,Action,R - 17+ (violence & profanity),1.0,54.0,R - 17+ (violence & profanity),1966,105.0,37650.25
7.27,Slice of Life,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,2407,229.5,37650.25
7.27,Mystery,R - 17+ (violence & profanity),2.0,19.0,R - 17+ (violence & profanity),3901,118.0,14079.0
7.27,Fantasy,PG-13 - Teens 13 or older,1.0,24.0,PG-13 - Teens 13 or older,5477,34.0,5354.0
7.27,Slice of Life,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,5390,72.0,6772.0
7.27,Drama,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,859,229.5,37650.25
7.27,Comedy,PG-13 - Teens 13 or older,26.0,23.0,PG-13 - Teens 13 or older,3210,229.5,25982.0
7.27,Comedy,PG-13 - Teens 13 or older,1.0,25.0,PG-13 - Teens 13 or older,2786,78.0,33017.0
7.27,Comedy,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,1446,229.5,37650.25
7.27,Comedy,PG-13 - Teens 13 or older,1.0,12.0,PG-13 - Teens 13 or older,7178,9.0,3390.0
7.27,Mystery,R+ - Mild Nudity,26.0,22.0,R+ - Mild Nudity,5088,73.0,4562.0
7.27,Action,PG-13 - Teens 13 or older,28.5,7.0,PG-13 - Teens 13 or older,9585,30.0,1498.0
7.27,Action,G - All Ages,1.0,1.0,G - All Ages,8373,7.0,3321.0
7.27,Comedy,G - All Ages,1.0,24.0,G - All Ages,6809,3.0,4869.0
7.27,Comedy,PG-13 - Teens 13 or older,13.0,3.0,PG-13 - Teens 13 or older,695,229.5,37650.25
7.27,Avant Garde,R - 17+ (violence & profanity),28.5,4.0,R - 17+ (violence & profanity),6258,229.5,5255.0
7.27,Action,R - 17+ (violence & profanity),26.0,26.0,R - 17+ (violence & profanity),4784,107.0,6473.0
7.27,Adventure,PG-13 - Teens 13 or older,26.0,24.0,PG-13 - Teens 13 or older,1888,229.5,37650.25
7.27,Comedy,R+ - Mild Nudity,12.0,24.0,R+ - Mild Nudity,6867,73.0,3915.0
7.27,Award Winning,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,6059,44.0,3747.0
7.27,Comedy,PG-13 - Teens 13 or older,1.0,5.0,PG-13 - Teens 13 or older,6573,6.0,4410.0
7.27,Comedy,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,2268,229.5,35464.0
7.27,Comedy,PG-13 - Teens 13 or older,1.0,10.0,PG-13 - Teens 13 or older,10363,13.0,1220.0
7.27,Action,PG-13 - Teens 13 or older,26.0,25.0,PG-13 - Teens 13 or older,5625,41.0,7946.0
7.27,unknown,PG - Children,1.0,1.0,PG - Children,6735,19.0,3553.0
7.27,Action,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,662,229.5,37650.25
7.27,Action,R+ - Mild Nudity,5.0,11.0,R+ - Mild Nudity,3788,190.0,16366.0
7.27,Drama,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,357,229.5,37650.25
7.27,Romance,G - All Ages,1.0,1.0,G - All Ages,7967,7.0,3068.0
7.27,Adventure,R+ - Mild Nudity,14.0,25.0,R+ - Mild Nudity,8703,10.0,1857.0
7.27,Drama,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,8518,12.0,1859.0
7.27,Drama,PG-13 - Teens 13 or older,1.0,23.0,PG-13 - Teens 13 or older,2723,229.5,35770.0
7.27,Action,PG-13 - Teens 13 or older,28.5,7.0,PG-13 - Teens 13 or older,8829,34.0,2001.0
7.27,Comedy,PG-13 - Teens 13 or older,9.0,13.0,PG-13 - Teens 13 or older,2013,229.5,37650.25
7.27,Comedy,PG - Children,26.0,24.0,PG - Children,6574,19.0,4760.0
7.27,Fantasy,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,1056,229.5,37650.25
7.27,Adventure,PG - Children,1.0,1.0,PG - Children,7747,2.0,4108.0
7.27,Action,R - 17+ (violence & profanity),12.0,24.0,R - 17+ (violence & profanity),214,229.5,37650.25
7.27,Action,PG-13 - Teens 13 or older,26.0,18.0,PG-13 - Teens 13 or older,11219,23.0,838.0
7.27,Action,R - 17+ (violence & profanity),24.0,24.0,R - 17+ (violence & profanity),1190,229.5,37650.25
7.27,Comedy,R+ - Mild Nudity,6.0,3.0,R+ - Mild Nudity,1204,229.5,37650.25
7.27,Comedy,R+ - Mild Nudity,12.0,24.0,R+ - Mild Nudity,362,229.5,37650.25
7.27,Comedy,PG-13 - Teens 13 or older,1.0,21.0,PG-13 - Teens 13 or older,3329,54.0,29559.0
7.27,Supernatural,PG-13 - Teens 13 or older,1.0,24.0,PG-13 - Teens 13 or older,1737,126.0,37650.25
7.27,Action,R - 17+ (violence & profanity),24.0,24.0,R - 17+ (violence & profanity),181,229.5,37650.25
7.27,unknown,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,2726,229.5,26411.0
7.27,Drama,PG-13 - Teens 13 or older,13.0,24.0,PG-13 - Teens 13 or older,1179,229.5,37650.25
7.27,Action,PG-13 - Teens 13 or older,1.0,48.0,PG-13 - Teens 13 or older,2489,156.0,27075.0
7.27,Action,R - 17+ (violence & profanity),12.0,22.0,R - 17+ (violence & profanity),232,229.5,37650.25
7.27,Action,PG-13 - Teens 13 or older,7.0,28.0,PG-13 - Teens 13 or older,3713,223.0,14785.0
7.27,Action,PG-13 - Teens 13 or older,12.0,20.0,PG-13 - Teens 13 or older,6939,72.0,2575.0
7.27,Comedy,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,525,229.5,37650.25
7.26,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,14162,1.0,581.0
7.26,Action,PG-13 - Teens 13 or older,28.5,9.0,PG-13 - Teens 13 or older,11144,12.0,581.0
7.26,Hentai,Rx - Hentai,6.0,16.0,Rx - Hentai,7623,50.0,2921.0
7.26,Comedy,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,2776,205.0,25017.0
7.26,Hentai,Rx - Hentai,2.0,28.0,Rx - Hentai,4532,229.5,12293.0
7.26,Hentai,Rx - Hentai,1.0,25.0,Rx - Hentai,5831,116.0,6841.0
7.26,Hentai,Rx - Hentai,1.0,27.0,Rx - Hentai,5916,86.0,6560.0
7.26,Action,PG-13 - Teens 13 or older,12.0,19.0,PG-13 - Teens 13 or older,5734,164.0,6532.0
7.26,Action,R - 17+ (violence & profanity),1.0,1.0,R - 17+ (violence & profanity),1333,151.0,37650.25
7.26,Action,PG-13 - Teens 13 or older,2.0,33.0,PG-13 - Teens 13 or older,5633,16.0,6366.0
7.26,Sports,PG-13 - Teens 13 or older,28.5,24.0,PG-13 - Teens 13 or older,1244,229.5,37650.25
7.26,Comedy,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,1226,229.5,37650.25
7.26,Comedy,PG-13 - Teens 13 or older,1.0,23.0,PG-13 - Teens 13 or older,2046,197.0,37650.25
7.26,Comedy,PG-13 - Teens 13 or older,1.0,22.0,PG-13 - Teens 13 or older,4162,23.0,17170.0
7.26,Comedy,PG-13 - Teens 13 or older,13.0,24.0,PG-13 - Teens 13 or older,4932,16.0,8300.0
7.26,Action,PG-13 - Teens 13 or older,1.0,23.0,PG-13 - Teens 13 or older,1346,229.5,37650.25
7.26,Action,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,347,229.5,37650.25
7.26,Action,R - 17+ (violence & profanity),1.0,1.0,R - 17+ (violence & profanity),853,229.5,37650.25
7.26,Comedy,PG-13 - Teens 13 or older,1.0,29.0,PG-13 - Teens 13 or older,6857,7.0,3868.0
7.26,Action,PG - Children,1.0,1.0,PG - Children,4410,34.0,12942.0
7.26,Action,R - 17+ (violence & profanity),1.0,24.0,R - 17+ (violence & profanity),2770,145.0,28051.0
7.26,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,12759,3.0,896.0
7.26,Action,PG-13 - Teens 13 or older,25.0,23.0,PG-13 - Teens 13 or older,2014,229.5,37650.25
7.26,Action,PG-13 - Teens 13 or older,25.0,23.0,PG-13 - Teens 13 or older,954,229.5,37650.25
7.26,Drama,PG-13 - Teens 13 or older,24.0,24.0,PG-13 - Teens 13 or older,2336,229.5,37650.25
7.26,Action,R+ - Mild Nudity,1.0,54.0,R+ - Mild Nudity,5707,16.0,6216.0
7.26,Comedy,PG-13 - Teens 13 or older,24.0,13.0,PG-13 - Teens 13 or older,1083,229.5,37650.25
7.26,Romance,PG-13 - Teens 13 or older,1.0,22.0,PG-13 - Teens 13 or older,2270,160.0,37650.25
7.26,Comedy,PG-13 - Teens 13 or older,6.0,4.0,PG-13 - Teens 13 or older,3316,36.0,23100.0
7.26,Drama,PG-13 - Teens 13 or older,1.0,54.0,PG-13 - Teens 13 or older,5926,7.0,4269.0
7.26,unknown,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,3433,229.5,16729.0
7.26,Boys Love,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,1431,229.5,37650.25
7.26,Sci-Fi,PG - Children,1.0,1.0,PG - Children,9904,33.0,2063.0
7.26,Adventure,G - All Ages,1.0,1.0,G - All Ages,2150,189.0,37650.25
7.26,Award Winning,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,3032,229.5,25561.0
7.26,Drama,PG-13 - Teens 13 or older,26.0,24.0,PG-13 - Teens 13 or older,1653,229.5,37650.25
7.26,Comedy,PG-13 - Teens 13 or older,6.0,6.0,PG-13 - Teens 13 or older,1674,179.0,37650.25
7.26,Boys Love,PG-13 - Teens 13 or older,1.0,29.0,PG-13 - Teens 13 or older,3717,162.0,20093.0
7.26,Adventure,PG-13 - Teens 13 or older,13.0,24.0,PG-13 - Teens 13 or older,5855,88.0,4447.0
7.26,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,5159,15.0,4955.0
7.26,Adventure,PG-13 - Teens 13 or older,1.0,24.0,PG-13 - Teens 13 or older,5782,4.0,7180.0
7.26,Action,R+ - Mild Nudity,6.0,30.0,R+ - Mild Nudity,4934,49.0,11263.0
7.26,Adventure,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,4617,26.0,13978.0
7.26,Adventure,PG - Children,1.0,30.0,PG - Children,3150,36.0,31337.0
7.26,Action,R - 17+ (violence & profanity),3.0,1.0,R - 17+ (violence & profanity),6408,12.0,4698.0
7.26,Action,R+ - Mild Nudity,2.0,23.0,R+ - Mild Nudity,886,229.5,37650.25
7.26,Girls Love,PG-13 - Teens 13 or older,1.0,6.0,PG-13 - Teens 13 or older,3537,109.0,17992.0
7.26,Action,R+ - Mild Nudity,1.0,24.0,R+ - Mild Nudity,1476,229.5,37650.25
7.26,Action,R+ - Mild Nudity,13.0,24.0,R+ - Mild Nudity,1036,229.5,37650.25
7.26,Fantasy,PG-13 - Teens 13 or older,2.0,22.0,PG-13 - Teens 13 or older,3675,226.0,12709.0
7.26,Award Winning,PG-13 - Teens 13 or older,26.0,24.0,PG-13 - Teens 13 or older,2996,229.5,29646.0
7.26,Comedy,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,433,229.5,37650.25
7.26,Comedy,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,1017,229.5,37650.25
7.26,Comedy,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,2246,229.5,37650.25
7.26,Comedy,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,2158,229.5,37650.25
7.26,Comedy,R+ - Mild Nudity,12.0,24.0,R+ - Mild Nudity,738,229.5,37650.25
7.25,Fantasy,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,2242,229.5,37650.25
7.25,Fantasy,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,2334,229.5,27799.0
7.25,Action,PG - Children,1.0,24.0,PG - Children,7775,7.0,3370.0
7.25,Action,R - 17+ (violence & profanity),12.0,24.0,R - 17+ (violence & profanity),8384,18.0,2258.0
7.25,Hentai,Rx - Hentai,2.0,15.0,Rx - Hentai,7250,97.0,3959.0
7.25,Hentai,Rx - Hentai,4.0,17.0,Rx - Hentai,5614,134.0,6785.0
7.25,Action,PG-13 - Teens 13 or older,25.0,24.0,PG-13 - Teens 13 or older,3330,45.0,22186.0
7.25,Hentai,Rx - Hentai,1.0,30.0,Rx - Hentai,5419,71.0,7086.0
7.25,Hentai,Rx - Hentai,2.0,15.0,Rx - Hentai,4244,229.5,14141.0
7.25,Action,R - 17+ (violence & profanity),1.0,22.0,R - 17+ (violence & profanity),4359,14.0,13241.0
7.25,Action,R - 17+ (violence & profanity),12.0,24.0,R - 17+ (violence & profanity),2280,199.0,37650.25
7.25,Action,PG-13 - Teens 13 or older,6.0,11.0,PG-13 - Teens 13 or older,5146,12.0,8825.0
7.25,Action,R - 17+ (violence & profanity),3.0,22.0,R - 17+ (violence & profanity),2880,182.0,25674.0
7.25,Action,G - All Ages,1.0,4.0,G - All Ages,10244,10.0,1612.0
7.25,unknown,G - All Ages,1.0,3.0,G - All Ages,9406,13.0,2385.0
7.25,Comedy,PG-13 - Teens 13 or older,1.0,15.0,PG-13 - Teens 13 or older,3956,29.0,17762.0
7.25,Action,PG-13 - Teens 13 or older,1.0,54.0,PG-13 - Teens 13 or older,4364,43.0,7738.0
7.25,Hentai,Rx - Hentai,2.0,30.0,Rx - Hentai,4087,133.0,17214.0
7.25,Slice of Life,PG-13 - Teens 13 or older,7.0,3.0,PG-13 - Teens 13 or older,2139,133.0,37650.25
7.25,Action,PG-13 - Teens 13 or older,25.0,24.0,PG-13 - Teens 13 or older,3298,229.5,15770.0
7.25,Sports,PG-13 - Teens 13 or older,1.0,24.0,PG-13 - Teens 13 or older,4015,37.0,15927.0
7.25,unknown,G - All Ages,1.0,3.0,G - All Ages,11477,3.0,1402.0
7.25,Drama,PG-13 - Teens 13 or older,1.0,5.0,PG-13 - Teens 13 or older,7272,17.0,4584.0
7.25,Comedy,PG-13 - Teens 13 or older,28.5,5.0,PG-13 - Teens 13 or older,1000,229.5,37650.25
7.25,Action,R+ - Mild Nudity,1.0,1.0,R+ - Mild Nudity,5520,30.0,8278.0
7.25,unknown,PG-13 - Teens 13 or older,1.0,4.0,PG-13 - Teens 13 or older,8558,14.0,1906.0
7.25,Action,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,3338,133.0,21570.0
7.25,Action,R - 17+ (violence & profanity),1.0,37.0,R - 17+ (violence & profanity),3098,107.0,25623.0
7.25,Comedy,PG-13 - Teens 13 or older,1.0,23.0,PG-13 - Teens 13 or older,5598,12.0,7731.0
7.25,Drama,PG-13 - Teens 13 or older,1.0,36.0,PG-13 - Teens 13 or older,5888,25.0,3860.0
7.25,Slice of Life,PG - Children,1.0,1.0,PG - Children,10993,7.0,929.0
7.25,Comedy,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,322,229.5,37650.25
7.25,Fantasy,PG-13 - Teens 13 or older,1.0,11.0,PG-13 - Teens 13 or older,6405,47.0,4502.0
7.25,Action,PG-13 - Teens 13 or older,2.0,11.0,PG-13 - Teens 13 or older,10300,17.0,912.0
7.25,Adventure,PG - Children,1.0,1.0,PG - Children,6471,2.0,6967.0
7.25,Comedy,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,1108,229.5,37650.25
7.25,Comedy,PG-13 - Teens 13 or older,5.0,17.0,PG-13 - Teens 13 or older,543,229.5,37650.25
7.25,Comedy,G - All Ages,12.0,24.0,G - All Ages,4150,136.0,11630.0
7.25,Drama,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,4778,173.0,7602.0
7.25,Comedy,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,3062,222.0,24967.0
7.25,Adventure,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,6619,25.0,4199.0
7.25,Comedy,G - All Ages,16.0,18.0,G - All Ages,15180,5.0,204.0
7.25,Action,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,3806,42.0,19229.0
7.25,Comedy,R+ - Mild Nudity,1.0,23.0,R+ - Mild Nudity,3392,72.0,25336.0
7.25,Drama,PG - Children,6.0,1.0,PG - Children,7016,4.0,4146.0
7.25,Slice of Life,G - All Ages,1.0,4.0,G - All Ages,2208,229.5,37650.25
7.25,Fantasy,PG-13 - Teens 13 or older,28.5,10.0,PG-13 - Teens 13 or older,9761,46.0,1181.0
7.25,Adventure,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,7032,3.0,4097.0
7.25,Comedy,PG - Children,5.0,1.0,PG - Children,7506,4.0,3636.0
7.25,Drama,PG-13 - Teens 13 or older,11.0,23.0,PG-13 - Teens 13 or older,2443,229.5,33951.0
7.25,Action,R+ - Mild Nudity,4.0,20.0,R+ - Mild Nudity,5852,13.0,5471.0
7.25,Action,PG-13 - Teens 13 or older,26.0,24.0,PG-13 - Teens 13 or older,2536,229.5,34275.0
7.25,Horror,R - 17+ (violence & profanity),1.0,24.0,R - 17+ (violence & profanity),1315,176.0,37650.25
7.25,Drama,G - All Ages,1.0,30.0,G - All Ages,5533,20.0,6774.0
7.25,Action,PG-13 - Teens 13 or older,28.5,23.0,PG-13 - Teens 13 or older,5210,86.0,5993.0
7.25,Action,PG-13 - Teens 13 or older,28.5,24.0,PG-13 - Teens 13 or older,3940,191.0,13401.0
7.25,Action,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,2656,229.5,26079.0
7.25,Mystery,PG-13 - Teens 13 or older,16.0,17.0,PG-13 - Teens 13 or older,5595,129.0,5121.0
7.25,Gourmet,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,2837,229.5,24448.0
7.25,Adventure,PG-13 - Teens 13 or older,7.0,34.0,PG-13 - Teens 13 or older,5012,107.0,8477.0
7.25,Action,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,6264,27.0,5750.0
7.25,Adventure,PG-13 - Teens 13 or older,28.5,24.0,PG-13 - Teens 13 or older,6042,82.0,6152.0
7.25,Comedy,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,717,229.5,37650.25
7.25,Action,PG-13 - Teens 13 or older,13.0,24.0,PG-13 - Teens 13 or older,576,229.5,37650.25
7.25,Drama,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,2489,229.5,24560.0
7.24,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,16113,4.0,162.0
7.24,Action,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,2351,229.5,13750.0
7.24,Comedy,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,2754,209.0,24421.0
7.24,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,7503,7.0,837.0
7.24,Hentai,Rx - Hentai,2.0,27.0,Rx - Hentai,5060,110.0,8580.0
7.24,Action,R+ - Mild Nudity,1.0,2.0,R+ - Mild Nudity,6082,13.0,3458.0
7.24,Award Winning,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,3422,229.5,14195.0
7.24,Action,PG-13 - Teens 13 or older,28.5,16.0,PG-13 - Teens 13 or older,10552,11.0,961.0
7.24,Hentai,Rx - Hentai,2.0,16.0,Rx - Hentai,5165,189.0,9139.0
7.24,Action,PG-13 - Teens 13 or older,10.0,24.0,PG-13 - Teens 13 or older,306,229.5,37650.25
7.24,Horror,PG - Children,23.0,19.0,PG - Children,5402,50.0,5612.0
7.24,Girls Love,Rx - Hentai,1.0,22.0,Rx - Hentai,3148,229.5,25818.0
7.24,unknown,G - All Ages,4.0,3.0,G - All Ages,12152,2.0,1032.0
7.24,Action,PG-13 - Teens 13 or older,28.5,7.0,PG-13 - Teens 13 or older,9913,5.0,1631.0
7.24,Action,R - 17+ (violence & profanity),12.0,24.0,R - 17+ (violence & profanity),2568,123.0,33361.0
7.24,Action,G - All Ages,1.0,1.0,G - All Ages,10097,5.0,1258.0
7.24,Hentai,Rx - Hentai,8.0,7.0,Rx - Hentai,1630,229.5,37650.25
7.24,Action,R - 17+ (violence & profanity),1.0,2.0,R - 17+ (violence & profanity),4507,13.0,6031.0
7.24,Action,R+ - Mild Nudity,6.0,45.0,R+ - Mild Nudity,1328,229.5,37650.25
7.24,Drama,G - All Ages,1.0,1.0,G - All Ages,11367,23.0,851.0
7.24,Action,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,222,229.5,37650.25
7.24,Action,PG-13 - Teens 13 or older,24.0,23.0,PG-13 - Teens 13 or older,1582,229.5,37650.25
7.24,Comedy,PG-13 - Teens 13 or older,26.0,24.0,PG-13 - Teens 13 or older,4340,114.0,11217.0
7.24,Action,PG-13 - Teens 13 or older,1.0,27.0,PG-13 - Teens 13 or older,4821,12.0,10337.0
7.24,Comedy,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,2081,229.5,37650.25
7.24,Action,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,9995,40.0,928.0
